id,timestamp,value1,value2,value3,category,correlated_value1,correlated_value2
5,1578052800,0.24109687498337515,0.0845783352878676,-0.004924268014032447,C,0.7017116037229673,-0.19617512562776562
49,1578056400,0.1772427373721016,-0.4713768002506902,1.956088694653248,C,0.2804983104373704,0.5930268210898482
17,1578060000,-0.34355362028319003,-0.15145229399122856,0.1515271740284684,B,-0.5916866622204968,0.32139930653290216
45,1578063600,-0.9295737356811268,0.03147494865245955,-1.6921302367510518,C,-1.737249432472953,-0.212437786202756
100,1578067200,0.32731893735927897,-0.3106276189451031,-0.3284395295581761,D,0.5512476650339098,0.32312037032452867
53,1578070800,-0.31002437465223986,,0.26126194709739825,C,-0.6244470080589473,
87,1578074400,1.6643616895609885,0.05523887844175634,0.5346155690748741,B,3.258220991400269,-0.023496017758895822
99,1578078000,-2.0946039294438736,-0.45864375153836606,0.4683815597775563,C,-4.072795619714485,0.7315946161516151
4,1578081600,0.8326376569450119,-0.5591415718770658,0.9889744270164271,D,1.5807247444490735,0.9688297444382341
51,1578085200,0.966743962685338,-0.29187856289943975,0.04243394711440718,C,1.9467142414423884,0.43461069667457675
82,1578088800,-0.3845951094696663,0.8389498363857867,0.7508637454904019,D,-0.735645095699349,-1.280294666938479
23,1578092400,0.6677036087578438,-1.043308839533596,-0.4976871707904656,D,1.3720965504347626,1.6854465001939802
83,1578096000,2.6933255996618626,-0.4376943206944406,0.664511205770712,C,5.32071179620343,0.7765693734966617
44,1578099600,-0.4514447751389227,0.7153470529522419,-1.1018445452134322,A,-0.944154197964616,-1.0842532297142933
18,1578103200,0.06336940662288461,-0.9842431638611611,1.0860447075995523,C,0.10510685260076896,1.5037565019397638
22,1578106800,-0.10822573622318729,-0.38315214146242105,0.3981907572172476,D,-0.26234449282805444,0.3079407045641381
43,1578110400,0.621066531753428,0.27627920392362204,-0.3027406875508531,D,1.2580539231460803,-0.44251727292600024
25,1578114000,1.4037082169202892,0.3875394896265187,1.1256927727714767,C,2.7676832929086936,-0.7994696664839024
70,1578117600,-1.881704022829194,-1.0362450786649773,1.3698980551966606,D,-3.607535649426758,1.541444197978073
24,1578121200,0.018138569875649806,0.759083842080668,-0.7857882700399595,B,0.06313647071172487,-1.358431066503312
87,1578124800,0.48886115988658435,-0.9790004461335317,-0.19080667072339932,A,0.9841399862294812,1.6032840614347195
29,1578128400,-0.3423805678936496,-0.7151069058106688,0.7639593178060741,A,-0.7018666512969222,1.1604544649911894
66,1578132000,0.9786016864858362,1.1884423737190837,-1.2801887617194636,B,1.852603467714381,-1.647569245003476
92,1578135600,1.677232684154773,-1.3274648966595632,-0.6135711646603167,B,3.242975796043122,2.1011817216578104
40,1578139200,-0.01132374622069811,0.4233215159593885,-0.434214297787859,A,0.02719243681008098,-0.6644596666198873
93,1578142800,-0.4515454832120577,-0.7421832989101721,-1.6924916517301027,B,-0.9798091993708349,1.1147802007551495
4,1578146400,,,-0.5192296501004404,A,,
20,1578150000,-0.15600093478759458,0.48622527841734936,-0.8540127856119346,B,-0.37057200423383,-0.6625213544640801
16,1578153600,0.714909897794863,-0.17671120504821988,0.9866909672489896,A,1.4302668250225092,0.09789019178794922
50,1578157200,,-0.07675536489052877,0.03860101982830713,A,,0.14876665605336334
35,1578160800,-0.8504935126959748,1.5785950462204934,0.017037164068855814,C,-1.8476188128628404,-2.459439782971554
94,1578164400,0.16047141321789046,1.2180455225779014,-1.1979010797176355,C,0.22131958092392864,-1.7094396457653014
27,1578168000,,,-0.560793012761263,B,,
20,1578171600,-0.5738925725096761,-0.08116579332562365,-0.06789638381986188,A,-1.10779727189667,-0.03374441939362492
9,1578175200,0.6482917220700481,0.5985048094390116,-1.2393660628296355,D,1.3708799475966489,-0.7634862281191784
35,1578178800,0.5478475604778577,0.7581296675232524,-1.5048566495347624,B,0.9837559708611667,-1.2352424033706544
27,1578182400,0.14024494104523727,-1.2047849406195204,-0.7466271531606539,D,0.31245433080262813,1.685696797014191
93,1578186000,-0.4474426854652934,0.2805801753167924,-1.3558481592671436,A,-0.8369529340786492,-0.5853787474587068
52,1578189600,-1.2132221045625475,0.29609637851458515,-0.017447828873017726,A,-2.542417551647493,-0.45807249150812984
16,1578193200,-0.2654447333580188,0.38930590580752794,1.6812055924473288,C,-0.4304177327543242,-0.4240631015484252
91,1578196800,-1.5268620808861613,-1.1515220041916017,0.07293663365791744,B,-2.937938868078836,1.654140039786589
62,1578200400,,-1.0017804521328781,1.3476314098606375,B,,1.5826061579715691
31,1578204000,-1.5866023174682915,-0.19898794108223658,1.301760473811009,B,-3.2379192632793714,0.2914883813101431
93,1578207600,-0.5383705864345922,-0.6220676308168547,0.3884242995894888,C,-1.2464031511711526,0.8006241038939139
43,1578211200,0.6140434506372647,-1.4048317392307963,0.1994746676952557,C,1.402863879881018,2.132254605554932
52,1578214800,1.1806562864414785,-1.0059643417158612,-1.6383983177233423,A,2.4815759190687245,1.5186196896390083
86,1578218400,-1.5189632905359067,0.004780053658099836,1.1050651195979924,A,-2.824898630031992,-0.0903870938699686
22,1578222000,-0.4935204500758688,-0.3784315207209331,1.6693862399500277,B,-1.0045350523637564,0.36802625958727275
74,1578225600,1.5345851010641427,0.1130147882445398,-0.3253539721464382,A,3.2235924577834734,0.017607592893072677
16,1578229200,0.23948933113622506,-1.0749937242688137,0.39840841704040236,D,0.560304968218614,1.526242144001674
60,1578232800,0.1365366652581623,-0.39507740915467204,-0.8737152705696913,C,0.30070218291102335,0.47875848917851804
84,1578236400,0.21841135837996617,0.6486949665258058,1.7173247979235953,A,0.4871860081855759,-1.0468823899669377
66,1578240000,0.47979292498927073,,0.7025797944291001,C,0.9716673873608723,
12,1578243600,,-0.9855734017905289,0.062967174480667,C,,1.3639589535223327
93,1578247200,0.1635107574318626,-1.333078180623505,1.3432888566960295,C,0.37892330838891136,1.9193964894079916
22,1578250800,1.4390470688360288,-1.2846018901151632,0.18800747925697175,C,2.9736231542075156,1.9287965817348693
18,1578254400,0.47722507016230986,-0.023485597831934754,-2.790877357607381,B,1.043197639027876,-0.0450333559902612
85,1578258000,0.35943008061079273,-0.0756500494614618,0.14057871427069604,D,0.5847701387872616,0.10938705937792086
27,1578261600,,0.6753341006112726,-2.366091571245437,C,,-1.1571141432515213
25,1578265200,-0.9737532190057601,,-0.2498840839744158,C,-2.085089585675386,
20,1578268800,-0.1686773925243464,,-0.4136648630681823,A,-0.22484672835290725,
89,1578272400,-0.9496723091593361,,-0.010093164468760336,A,-1.9145086502573558,
53,1578276000,0.3263536541663365,-0.3424106692291312,0.4738013158987318,D,0.7574286662220987,0.5016340897871835
99,1578279600,0.44743755157976633,-1.6951475944271974,1.2423090511602706,C,0.7810305698416642,2.4175875830694515
2,1578283200,0.5276297903011574,-0.43895481971077654,0.6680344960698941,A,1.2040736638595382,0.6323724121872639
31,1578286800,-1.868737013632266,-0.5747074041330763,1.079157250800388,A,-3.8475080193645788,0.8385211713876299
40,1578290400,-0.21851181139213197,0.38835888508602184,-1.095095068654257,A,-0.28025705969603876,-0.31637959961764445
65,1578294000,-0.37404768064291855,,-0.5955421487911866,B,-0.8878899140390129,
17,1578297600,,-1.6240600862404635,-0.8183033590946303,C,,2.332331326389871
14,1578301200,-0.32155023560578877,-0.9030190532816179,1.2413159585096405,A,-0.7166796194426592,1.445970482800867
24,1578304800,-0.13357419463595804,,0.8900070731121406,C,-0.3648839842737994,
22,1578308400,-0.5306961387175967,0.500575323347268,2.749264918452762,C,-1.2405389024099918,-0.7027612647452273
69,1578312000,2.2083916210589356,-1.0353873704880978,0.4642074978876795,B,4.548020314705287,1.4049711172477348
89,1578315600,-1.2474508637295771,1.929031688123321,-0.4789199235092989,C,-2.617827802154636,-2.9242251841262585
12,1578319200,,-0.22817678782769737,1.5498295537502567,D,,0.4212330010216718
17,1578322800,-1.1158790153990146,1.6234662135555595,-0.5094889964376504,D,-2.294320159335509,-2.547325771863331
34,1578326400,1.8706609133199679,-0.4187950873620183,0.7679367079321532,A,3.5699015475280946,0.6988896327708352
25,1578330000,1.0613925734920893,2.382344175919145,0.3987502010374015,A,2.274362695233067,-3.546476761228246
54,1578333600,-0.6355504295073217,0.01871111648619395,0.1829902758005898,C,-1.1291339460190053,-0.05179472800290228
96,1578337200,-0.7887032798814106,-0.7523945189520126,-0.5531518096521292,D,-1.508118165968039,0.9310642307813395
64,1578340800,1.355117481576102,-1.1944573916588885,-0.17158534339676088,B,2.9368231011361368,1.7839459605920776
13,1578344400,0.9104836134189243,-1.1150807673378207,0.8950008902114425,A,1.8061640963553791,1.7493417151122654
8,1578348000,0.7127592593680959,-1.4367326606799011,-2.6267988497071997,D,1.5687410678224545,2.0938979402237705
95,1578351600,-0.5367279055442844,-1.233233067335107,0.7869713178676137,D,-1.1010458728133692,1.980536740376843
79,1578355200,-0.16300684746606817,0.2958438791013085,0.3263209415160187,A,-0.10712780164563268,-0.4251242362694128
7,1578358800,-0.9100454584473032,-0.08902545103177494,0.3112104358372645,B,-1.72066238032302,0.05631057873180233
97,1578362400,-1.4859585229780807,0.1921765397626806,0.9980433834514693,B,-2.730485468578336,-0.31429035141236483
57,1578366000,1.443761120861594,1.0048898697738549,-0.9930698247212149,C,2.8205159212606823,-1.6009279470478728
31,1578369600,,0.83952792938976,1.5634790858010357,A,,-1.178773797405701
64,1578373200,0.22726903422550546,0.7411902107198012,-2.3356737921521846,A,0.3325435714908408,-1.1862957808215322
99,1578376800,1.7503484747508982,0.2476794579875345,-0.2667108174228039,B,3.5405276763071845,-0.4126606710995776
76,1578380400,-0.3499695884224493,-1.4739486022393498,0.67213753671237,D,-0.6166822547639957,2.208573349037121
27,1578384000,0.5999845043820494,-1.1239837264857857,0.40160189849361966,A,1.2482352329779562,1.8036544190097186
51,1578387600,-0.12645693274339195,-0.9512411863789908,1.3793849895354344,C,-0.3056847829218386,1.5640839956768946
89,1578391200,0.7041748126019257,-0.17624332618513594,1.2570573533691851,B,1.5501328648590056,0.29026428873947563
89,1578394800,-0.7559055908729755,0.5678432162491294,-0.8074805787292886,A,-1.3597329457904532,-0.8565645031150363
16,1578398400,-1.5637711279890734,0.036282283057637,-0.34456930348003406,B,-3.286403912319445,-0.12078134216373822
44,1578402000,-1.0709509087999824,0.9484589417962599,0.44217703211345805,D,-1.9725373938141568,-1.413684398750201
31,1578405600,-1.6805810343907766,,-0.46801792605849757,A,-3.594672862654035,
9,1578409200,0.7491658638506248,0.0303631864041802,0.11766493726224966,A,1.396778881517048,-0.11615893293466412
67,1578412800,0.3231439774455811,0.8358314896335723,-1.7156911406671485,C,0.5463233088267366,-1.3823600248206942
97,1578416400,,1.1797380129120667,0.9773875222274384,B,,-1.8298694200751493
93,1578420000,-1.1142989806955046,0.62560438708793,-0.6774633535938597,D,-2.221470830695316,-1.0513774199862553
80,1578423600,,0.8310780053188799,-0.7668566199477305,C,,-1.2838561933122308
34,1578427200,,-0.47708674348011054,-0.34312467422977067,C,,0.9223051136858338
89,1578430800,-1.3661980796517608,0.8058062450202143,0.4703868567728203,C,-2.744312368497306,-1.0642789731026836
78,1578434400,-2.4494728695141044,1.463405214865245,1.2267024965890232,A,-4.997531121960352,-2.061586853860636
84,1578438000,0.9813618982625392,0.6266459622156715,0.4818998371045813,C,1.851083045954549,-0.741808618551089
44,1578441600,2.8007190042013357,-0.039751263241753924,0.8697902079541922,B,5.64141165951777,0.04028938505851925
73,1578445200,0.4069368033521489,1.505944007860573,0.951201880201979,D,0.8157377739359263,-2.3490608500495345
36,1578448800,0.7989396029707962,0.20690105456924374,1.4080198574329035,B,1.5683964032733415,-0.2669177090198529
76,1578452400,-0.2715900659741865,-1.6008408814985142,0.5826528763112361,D,-0.508522370582431,2.180902455775087
98,1578456000,0.13265100412658787,0.35622012074319814,-1.374120432567313,A,0.2819390753448189,-0.44454050998187566
65,1578459600,-1.1286529006782335,1.7216491317909988,0.33787787495831656,B,-2.3538982769055505,-2.4502489729811345
1,1578463200,,,0.8966291398177307,A,,
48,1578466800,-0.6122027584105575,,-0.5422088435777042,B,-1.1302247170055604,
25,1578470400,1.1796453832379536,1.4605149437180198,0.6001053537083373,C,2.197511274842852,-2.006055691851086
14,1578474000,0.7028140787747211,-0.07108454848989719,-0.5923375245761933,A,1.3917930191602594,0.0625878629519703
44,1578477600,-1.186384254968291,-0.7860939384043345,-0.5514493274046331,D,-2.3379739841954077,1.3461047336031888
77,1578481200,-0.10122893460532918,,-0.3078203060683379,D,-0.08682431554075778,
55,1578484800,0.5997470537959061,0.5982011478911196,1.6105424643228787,C,1.216296482877251,-0.8574198933938999
75,1578488400,-0.6327732783457524,0.4558242142387029,0.20881509741257748,D,-1.310576553171623,-0.5630999997870942
73,1578492000,-1.270108731127148,-0.8940149419231678,-1.0029514099882875,B,-2.456652894699319,1.260348112405673
57,1578495600,-1.715319315262635,-0.3489267610016157,0.8644719355221542,C,-3.3104456065343273,0.567762561516079
37,1578499200,1.141178925684107,0.40202391746617855,0.5378819070019053,A,2.2368848325348107,-0.6432392393684923
6,1578502800,-0.7532145252030579,-0.7340081483439962,2.042974918958431,D,-1.5787261310340712,1.071198297238095
100,1578506400,-1.2517730815150163,-0.22330442238040835,0.21847862511061356,D,-2.5664694168407958,0.2609915081374139
59,1578510000,-0.5765181379474972,1.548371988607408,0.26583821715017103,D,-1.044980458086441,-2.1765467255721025
3,1578513600,-2.483571181496731,-0.013051346298465992,-1.4231095991934999,D,-4.980428547123085,0.07655758612221031
21,1578517200,-0.3302549553804078,-2.0401560503975413,0.2441075328182789,C,-0.6088724623369572,3.0030320217727886
13,1578520800,-0.7125418209587971,-0.12150233434834902,-0.06931121381914933,B,-1.4862157938094962,0.21881218825839593
1,1578524400,-0.42667997502440114,-1.526006214914571,-0.3628773674652118,B,-0.9334580343455754,2.3400007978310775
34,1578528000,-1.0958636646984803,-1.8358356717246807,1.9551922032333415,D,-2.1880462570418233,2.911002272258046
11,1578531600,3.622065858016152,1.3077273311606172,1.3042386458618402,A,6.9356815444486255,-1.9460512309107896
74,1578535200,,2.1519054101072643,-0.8404017858048074,B,,-3.2860948684371523
44,1578538800,-0.42866201763720496,0.8243892679172826,1.5015074659748056,B,-0.730398499599851,-1.329952020989609
3,1578542400,,-1.080472140770257,-1.1061755631592254,D,,1.5421718791404562
71,1578546000,-0.23595333373626676,-0.6685275200446334,-0.9355669672645228,D,-0.3758689286779092,0.8305420599294452
68,1578549600,0.49765495489828204,2.1491465029377634,-0.1949175300399469,C,0.9680316153196086,-3.188141423055358
56,1578553200,-0.6435981194497244,1.2811583135211726,-1.5373621831341913,D,-1.2241627155127002,-2.041311572281693
22,1578556800,-0.3800900590713381,0.40574954382461664,1.089574411035717,B,-0.6808679287163701,-0.7059188027335657
37,1578560400,-0.9335281739894514,0.676025143277511,-0.5548811243215702,B,-1.9889124289786912,-0.9385454155040859
55,1578564000,-0.12267142774110684,0.47130319258994235,0.41339682642538994,D,-0.44305474198399797,-0.5515798789764009
11,1578567600,0.7552683381327991,-0.4819254716354561,1.701634965684006,A,1.7034750155290674,0.6673763280616947
78,1578571200,0.1779438548986002,0.41783315747526495,0.38757553463888134,D,-0.01816169960120284,-0.5802539667804416
11,1578574800,,1.532478865079204,-0.20603243801379698,A,,-2.2720392961946896
5,1578578400,-0.007013866745697525,0.36632169109212986,-0.7094385593783423,D,-0.009627559576825366,-0.49302997840013646
9,1578582000,0.36083340953726234,-0.6432839821062126,0.10859429622597461,C,0.8529011253380271,0.8685357482126455
75,1578585600,-0.20184003312153115,,-1.1212428282056206,A,-0.38422559060265404,
42,1578589200,0.4331406573223417,-0.8039220832064772,-0.4122938974800934,C,0.825101709528942,1.0524896147297451
4,1578592800,,-1.4338019530709494,-2.835316575230526,D,,2.1453472200298465
27,1578596400,1.3063162534830297,-1.8347187280454051,1.5670091112202214,B,2.726457379981228,2.9248382170100475
69,1578600000,,-2.010323772426671,0.04020204083761043,B,,3.1671167971269245
75,1578603600,1.0269319299890443,-1.1584292022449987,-0.8139768620175335,A,1.9644746795743384,1.7477825365196746
12,1578607200,0.6251257638303895,,0.9304743557396853,D,1.2569084707551166,
36,1578610800,0.8521881365003683,-0.10475272421019925,0.059291954849320046,A,1.7313018363389518,0.1900733361357682
47,1578614400,0.5392445861885065,-0.19235014023003655,-0.8477739031093139,C,1.0912277064459435,0.2221077898447601
75,1578618000,-0.2890448095832065,1.1426934600074876,0.22772660657543142,B,-0.6171652987304879,-1.624049695312286
6,1578621600,-1.1195305320197873,-0.9257223090494857,-0.3938555153782703,C,-2.316013843711277,1.17177600387138
43,1578625200,1.071414599280053,0.4839171076115727,0.7323643863172487,B,2.1230439367361744,-0.5638777254011211
49,1578628800,0.8461985169848076,,-0.791551093466152,B,1.8843550658252277,
95,1578632400,-1.5506560804998626,1.353643257101262,0.2208279360056864,A,-3.212620885762783,-1.9852492477990706
99,1578636000,1.004552053227437,0.1836469594929935,-0.33073639269789074,C,2.21790343612248,-0.2658394992632617
80,1578639600,-0.7960676646671824,1.6675237705307764,0.8171122849421977,C,-1.6614162504397916,-2.5043298235455764
77,1578643200,0.26829260652610626,,-1.0397634457822131,A,0.4043590068512757,
32,1578646800,-0.7403092004304603,-0.17482145753770434,1.459614014222242,A,-1.5605898911742473,0.235243683492079
75,1578650400,0.314949849702645,-2.1038941823284056,2.086491073066607,C,0.579165462135409,3.082877369375083
58,1578654000,-0.32085980054242386,1.0956582271866135,-0.4196204892363382,C,-0.5368274155391631,-1.6799520993368193
77,1578657600,,,1.537926737522372,D,,
73,1578661200,1.4521561842027213,-0.9674529519742249,2.855774716311325,D,2.9776897477924438,1.3541399164636947
4,1578664800,-0.21924689638122852,-1.181113770897305,0.7563881374618685,B,-0.46072234920996047,1.7241743395932487
70,1578668400,,-1.2987037935747423,0.3216694733842748,A,,1.7863211789540092
30,1578672000,1.2419107001503034,,-1.00102766756905,D,2.513080941711641,
84,1578675600,-0.6797661614708942,-0.2840286302891736,0.45386672572782905,B,-1.3000755345137764,0.33257991894616423
49,1578679200,0.34294785598633676,0.879628709272488,-0.1404815866345243,B,0.9031756142082173,-1.165215651126192
90,1578682800,1.36114379204242,-0.103413223367474,-0.08835684665144113,D,2.7999666492232427,0.22113604372554424
76,1578686400,0.40024432046398156,1.6973473368528502,0.6563868524292302,D,0.7558131891898898,-2.542825936436783
35,1578690000,-0.8737390752502807,,1.5687705594041315,C,-1.806697774677293,
41,1578693600,-0.51670458904162,-0.6119542978394924,-1.2698185003184679,C,-0.961826227151522,0.8521557292662861
86,1578697200,1.2209933502379753,1.9812158966494076,0.6182300596665425,B,2.347537637215126,-2.916987844752669
100,1578700800,-1.1473564625898571,-0.5786842471163353,0.012098268052332503,D,-2.204979653522714,0.8755795480438118
34,1578704400,-1.1041046023586627,,-0.3340562978133319,D,-2.153452939172173,
9,1578708000,-2.1436710772338436,0.1993265379697558,-0.2279392174145504,B,-4.37323514533828,-0.17328939271604396
68,1578711600,,1.2962367751158177,-0.760210331854833,B,,-1.8972164196787418
55,1578715200,0.004189346578611591,1.80932571765874,-0.3710280356965403,B,0.07585427441006137,-2.5835978393192254
64,1578718800,-0.7891679487611649,0.28667405993459627,-1.2592651541110729,C,-1.3086544542344043,-0.5158187683326085
24,1578722400,-1.956921876152444,-0.46219864407921113,1.188557369040935,D,-4.066786640558327,0.6710736288620784
34,1578726000,-0.07882228941667073,-0.07531067295662379,-1.1700502767039611,A,-0.2838723883669049,-0.03209397821664528
98,1578729600,0.562471630652584,-1.9117311406378905,0.5184970520837956,D,1.0369877734735582,2.854431169388847
51,1578733200,,-2.4176477435935095,-0.5574167327234996,D,,3.555841320652844
28,1578736800,0.5669288044120868,-1.371266200849348,0.29869615027941815,C,0.9827948639127276,2.0699693618975687
44,1578740400,0.8892383559071732,0.8579437502904059,-1.7863680471164156,C,1.8569685715959483,-1.374331956201363
8,1578744000,1.2719259976966533,0.21721596206866478,1.0087271359269048,D,2.5559755251093867,-0.4687609003102987
84,1578747600,-2.089507368765923,-0.5860271708468807,-0.7636538824006156,C,-4.2094479283284985,0.9065872299995483
94,1578751200,-0.1919002675677094,0.2942083215256626,0.9182710748487178,B,-0.29933577644051423,-0.3126333663290122
37,1578754800,,-0.5178862708566748,-0.9614460673520389,B,,0.7531717912201569
40,1578758400,-1.1664140590501269,-0.22137694814873848,-1.208241129951486,C,-2.2562705090856467,0.3534146306441781
77,1578762000,-0.08267173219914445,0.3432959821927142,-0.4162057502025592,D,-0.029818232220585328,-0.5053823955205258
79,1578765600,0.24223885791707805,-0.844244410816368,-0.28600870789607385,D,0.33790350384932966,1.4931587114617717
27,1578769200,0.16836466860758442,0.5091200198328032,-0.7878236728800243,A,0.25867341112675407,-0.8360009281986904
84,1578772800,0.2695358658143946,-1.2765544158204971,0.2331330767739984,A,0.4670751676323398,1.818066765371469
75,1578776400,,1.2737434429390369,-0.6414759726225024,C,,-1.9114867694317343
59,1578780000,-0.9938135392662807,-0.34463266760455347,-0.2545547536681685,A,-2.0847501327638382,0.5728113958813564
97,1578783600,-0.011885651331865806,-0.008391256897612595,0.6924707015995742,A,0.0067153672409746915,0.05783083590381171
30,1578787200,-0.5731878487567981,0.595115808504665,0.7838778045630567,B,-1.09845805074674,-0.9769423303262562
51,1578790800,,0.9148213188078235,-1.246678817130507,D,,-1.3407371776228638
70,1578794400,-0.6154796360375221,-0.3144988728174626,0.3575873180659449,A,-1.042642730580135,0.3142192699456882
