id,timestamp,value1,value2,value3,category,correlated_value1,correlated_value2,extra_column
69,1577905200,0.4470613061350386,-1.046757135810565,-0.8295395044304223,A,1.0811258432275532,1.4702911345959335,-0.16059803164527303
51,1577908800,1.5559637200448757,-0.33886907962204726,-0.3296284764584992,A,3.0113211105965503,0.4086176489072981,0.9730720099435687
51,1577912400,0.0019659834170613305,-0.1589981919129239,0.751203611662021,B,0.1145797284972996,0.294402905875054,0.9224227202062915
34,1577916000,0.2124625158553045,0.36559576042736636,-0.12605260898860784,C,0.29640517827562507,-0.5362963502238155,-1.3924084619113706
92,1577919600,-0.18367762607675014,0.8185152060176194,-0.07177564977099204,A,-0.18624061832478145,-1.3317790395735791,1.3360978427732415
81,1577923200,-0.30622594395742764,-2.7726265414986435,-0.30877697363650275,D,-0.6970664895193557,4.09365025290208,-1.4342637352982077
53,1577926800,0.4885283267110928,0.5100411754390815,1.181991590020261,D,0.6960909299838167,-0.9907923016644725,0.04696691030054913
96,1577930400,-1.1429829796789204,,0.6576338822464239,A,-2.2658865436253324,,-0.11875040120354885
52,1577934000,-0.03590606287128068,0.9103165668552398,1.0616146861897007,D,-0.1598430429375351,-1.3981712656950689,-0.5176071136593303
30,1577937600,0.25356507201828404,-1.8802138747631787,-0.19404081702114606,D,0.556047144138183,2.7994008797335375,0.3106343482154574
36,1577941200,0.025128864040501343,-0.33741974354931725,-2.0138394598877376,C,0.052930766103367305,0.6328511467826514,0.8522138574005476
58,1577944800,,-0.5593737621605015,-0.6042045183916797,C,,0.8780652853348834,-0.324139288264129
18,1577948400,0.7283552608698012,,1.1096696400626644,D,1.5538523013588648,,0.3624453927471393
83,1577952000,-0.8950749813010671,0.4941105694168411,0.43746549580679583,C,-1.8934168940171152,-0.8645591209875088,-0.5565216243814234
7,1577955600,1.2971429223551327,-0.19440101677380728,0.026646706142928737,B,2.570589463940181,0.34041713809176966,-1.763875766147736
92,1577959200,-1.2736640946538822,0.586041751649694,0.6057126529542279,A,-2.643857887704285,-0.6483234291653605,0.4366433015599657
1,1577962800,,,-1.0058515432433661,B,,,-0.1424191018534543
86,1577966400,0.7103134391891759,-0.529825427557356,1.5579252682713276,C,1.4661193694044468,0.850681731989356,0.25148399065814525
96,1577970000,-0.03147274443280064,,2.004306336274901,B,-0.010121179761653179,,-1.5055021671086701
98,1577973600,0.19589539423532693,0.24985771944077081,-0.3092934983397678,C,0.3033274490834826,-0.4438116245498995,1.2369662690784917
60,1577977200,,-0.7410930062178347,0.08939791584064749,C,,0.9963647049980895,0.4531124103121522
69,1577980800,,0.2861276744086493,-0.636843749530761,B,,-0.32578443615709396,-0.884460837428739
60,1577984400,-0.5339839366740609,0.3348903029927417,-1.0840508350630624,A,-1.0508030860203281,-0.4171081131569234,-0.6453998855120759
39,1577988000,,-0.5204368298864777,1.2398266415065187,D,,1.017747044497665,1.2662852613948863
95,1577991600,0.386436292520186,-0.4282928309029722,1.4143588537247584,C,0.8821859144261402,0.5854190045989716,-0.2200994283623318
95,1577995200,0.43365804812305414,-0.36822390314114817,0.3695724080821658,B,0.8076375425431407,0.7425360709019858,0.4331870421271614
67,1577998800,-1.100009365462932,0.4954941387959588,-0.48748438330322064,D,-2.1181944354055204,-0.8701169032174744,-0.47818491209881353
79,1578002400,0.701378990644575,1.0747564232443616,0.9313057873849532,C,1.2996917563220989,-1.645297475262591,-0.3549808501554206
97,1578006000,-0.18981963663251383,0.8425199912401878,-0.36267239013210983,C,-0.3625852631509948,-1.4079619789126856,-0.582495799174737
35,1578009600,1.2516601882682996,-0.4058420561330976,-1.4445155138839598,D,2.519688520464928,0.5584468094819814,0.32613282639391594
34,1578013200,0.24287114678534197,0.7139038206178047,0.061327462456028985,A,0.5826616380224878,-1.1408659742256675,1.6352623068147871
2,1578016800,-0.33771284739262286,1.688116766358374,-0.3782431693352606,D,-0.6288410547852132,-2.463307496766352,-0.16947740285617713
37,1578020400,-0.9002432049552312,-0.21246150081836526,1.205187730877149,C,-1.8980462780396634,0.4076315413964371,0.1511163962034407
43,1578024000,1.9443825944628919,-1.4126204461147458,-0.2763287880734048,C,3.918861990828133,1.99476409358365,-0.29965664519567103
60,1578027600,0.013441599558489174,0.6780770596274767,0.08062423371322923,D,-0.0401988805626464,-0.7962089992150418,0.7687698902343951
11,1578031200,1.4150902694260836,-1.236213024629123,-0.21977782238398513,D,2.764561940655247,1.971244717055248,-0.6224638926993807
56,1578034800,-0.7209924137156137,-1.4131856878177242,0.38832906000073525,A,-1.4321412669850926,1.9832720805605215,0.4804871720518708
32,1578038400,0.2313544365265806,,-1.5092786973916565,B,0.7167192684631123,,0.5605015924157448
11,1578042000,-0.2597397206932283,-1.3360467368179603,0.8811273395220143,C,-0.5540562085951755,1.9735647908028027,0.442393395337037
36,1578045600,,-0.3969686184671651,0.7249613717126774,D,,0.853554893131772,-0.382811626436592
12,1578049200,0.4695719471534772,-0.7870508721848821,0.09830369249710764,B,0.9717461631480647,1.4074600315482666,1.0488758731746988
56,1578052800,-0.4888116226886975,1.9974698284326995,-0.5220783093445842,D,-1.100691791502181,-2.990381464218269,0.33948570541629974
36,1578056400,0.5898442616655059,,-0.7159067038193668,C,1.1172787919937532,,-1.37333734293956
70,1578060000,,-0.3984391114211635,2.0258025934523336,D,,0.5567381384343292,-0.10969468775633193
94,1578063600,-0.4519052728534582,0.48479381645327835,1.1457333490506638,D,-1.0300003869512047,-0.8415129473100096,1.4151843021358608
90,1578067200,0.3400769452764936,,-0.45839310163652774,A,0.6696624126602341,,-1.464046030036334
36,1578070800,1.359513336345913,-2.0722437240837968,0.09869808441219208,D,2.403886661463183,2.945482436782095,-0.24060096211020457
24,1578074400,0.5673996876011461,0.4632959641473802,-0.9821118005178923,D,1.233472707226164,-0.7268680626240231,1.0228730457607371
79,1578078000,1.5736654031426818,-0.3411830169067781,-0.43234885703253884,A,3.1579540947572013,0.6738842110399718,-0.14182031911371673
20,1578081600,0.27381852842597265,0.28262477270524194,-0.07927536212105352,B,0.4723032836511303,-0.5845239750240002,-0.41445018217785945
8,1578085200,0.6985099740212324,-1.9881226490692598,0.3362459739302983,A,1.3797203836549428,3.0521752297854796,-0.22183050439611476
82,1578088800,-0.9129680804744872,,0.2893475808607788,D,-1.9086830517541438,,-0.9580385795515955
89,1578092400,,-0.7098233695516237,-0.25981634318123087,C,,1.0665082189205797,-0.7227159090482175
19,1578096000,-0.973704912273141,0.26759464210374073,0.9252976052322173,B,-1.8610067780930515,-0.4158675397531038,-1.9875889083440517
66,1578099600,2.0950040917217954,0.4471384761231255,1.8054559240841999,C,4.260702759395686,-0.5439295870235217,-0.011761643702801505
11,1578103200,-0.2359633787388721,1.4868122398043326,0.23994691694375697,C,-0.662586549168837,-2.289476345946602,1.7729437614917785
26,1578106800,0.9225561765466903,1.0792371145658481,-0.2655438270025731,D,1.8140813968612444,-1.4806099867907108,0.6304644922209169
6,1578110400,0.21795435534466917,-0.5398111502008862,0.6787635877560967,D,0.4625885900832183,0.7222888611215242,0.029027148721473727
50,1578114000,-0.7517925233013196,-0.32475771851182783,2.7965445862335976,C,-1.506591245778221,0.41144751396849816,0.562537958737937
11,1578117600,0.4634898536126265,-0.2964148460300828,-0.4093149948348939,C,0.9694422447408525,0.3435955250925806,-0.7328804986476405
46,1578121200,1.7880580100067758,-0.2873781724138108,-0.7905031147255299,B,3.5893859185019434,0.34888729701701315,1.814457023977433
68,1578124800,-0.12373971120177119,,-0.10470891671853817,B,-0.16242339208044865,,0.8166641712524156
73,1578128400,-0.4344943656656266,-0.48147068769733353,-1.9222421254248772,D,-0.9604025193282881,0.6886959402146215,0.5579959219355355
68,1578132000,-0.33522986690172557,-0.9168418651110165,0.3498406344945425,B,-0.5702292244295479,1.369181415030926,-0.5311123963972664
57,1578135600,0.8913501945218367,-0.1902598879480077,-0.3161078357427455,A,1.6897857532628233,0.42640757373095345,-0.43742169918410795
56,1578139200,-0.17772869493718485,-0.3690568532844703,-0.18956990546257696,D,-0.33100062951699605,0.7029751818382961,-0.7551696166553038
71,1578142800,0.25820973836837574,,1.5647665113667801,C,0.28950825402534364,,-0.25043464246237257
98,1578146400,0.28847880882188914,-0.18418570251982952,1.1150671510396113,A,0.5120906207377671,0.32506307670646795,-0.3885597452408811
54,1578150000,0.32112984675597367,0.08304889533138617,1.480346226541316,B,0.7912592306094792,0.016122759874885678,-0.5904572096257028
80,1578153600,1.3651666250069554,-0.20558305725776377,0.17255800366442087,D,2.6153264715985762,0.21476312276122356,-1.9156689187162799
89,1578157200,-1.086949894213842,0.40099837453277104,-0.7826568270712028,B,-2.0255012102853995,-0.7178797480830391,-0.620197569858232
76,1578160800,0.12430646689616202,-0.3505560618898693,-1.333288903429886,B,0.145142299106361,0.5953613796915925,0.21647006259254917
16,1578164400,0.15716562155693425,0.28729501858509116,0.13427470644087966,C,0.3868382792525331,-0.37979773067450107,0.7697117607258684
62,1578168000,-0.17217515655699983,-0.04481248202649216,-0.06238741525352285,A,-0.41745431065063443,0.011253548409200696,0.05973044500492867
32,1578171600,-0.9669994030148957,,-1.8442311045162936,B,-1.9521908741215421,,0.019115696058756446
66,1578175200,,-1.7428924951170823,-0.6539195585982049,B,,2.5037443458805937,0.729093163414887
65,1578178800,2.3173881786872896,,0.8555813318688993,D,4.684484033605117,,-0.5866655716109785
83,1578182400,1.9390561043826768,1.366241952286178,-0.30973239907570266,D,3.892413549155985,-2.116713139063762,0.4287568839459749
82,1578186000,-1.454817034734237,-0.5883299319084583,1.5257624383516164,C,-3.082178569887946,0.8992357854538195,-0.9206455344135134
86,1578189600,1.1130614819830784,,-1.045461332934533,C,2.2961646058156977,,-0.0718883537536406
65,1578193200,,1.4641003665669108,-0.14830097911099635,D,,-2.1428066906414642,0.12792269284362778
56,1578196800,-0.547712551292504,1.3027139981408657,-2.6527945543197284,C,-0.9756951680916266,-1.9634061102549987,-1.8964659313888803
63,1578200400,0.2607871865517989,-1.977344721194166,0.7359407782073671,B,0.4080300889719402,2.806236429063336,-1.3794099861876539
71,1578204000,-0.21898196488676205,-0.2077084035529753,-1.0540980337633867,B,-0.3595658104512424,0.3639906309807021,-0.22776471156997324
6,1578207600,,-1.5839362847345246,0.1174668360306656,A,,2.2994581146758653,-1.0927252432828984
89,1578211200,-1.6054181476706104,1.0783826793408007,-0.2195747179013396,C,-3.2775946417671595,-1.6522148127522367,-0.5066655258130445
61,1578214800,-1.0052015471821873,-0.24979028989662935,0.07078123214198115,C,-1.9891005882833632,0.4405825322631094,-1.8072912996915507
64,1578218400,-0.07678607200588808,-0.15714334612039138,1.1834426953905233,B,-0.2760174850237209,0.30351953103294477,0.33789188734052633
74,1578222000,0.360177715056101,-1.5918727248117641,2.1041982364102165,D,0.6301796797994199,2.5703110991378653,0.37470067472712487
65,1578225600,,-0.1789881200243292,-0.621941097536817,B,,0.24700819142687652,0.7639980341589113
11,1578229200,,1.2317886834825222,0.9100067881096401,B,,-1.990458536230244,-0.43511495994770166
3,1578232800,-1.5031744300247107,,0.26734905997461134,A,-3.0124431310078292,,-1.3314163583109813
74,1578236400,,0.2687996041372825,0.02962654187963404,A,,-0.1592680913178358,1.6439779519551996
78,1578240000,-1.336134965524757,-0.6409264696589467,0.47285005984465744,D,-2.5467367587872016,0.8643629374134328,-0.840647279009252
99,1578243600,0.6599824399128598,-0.8749037043305498,-0.4792753226049399,B,1.274741247999392,1.2487043736572052,-0.12076495076150376
92,1578247200,-1.217284251060577,-2.2810133921053937,-1.031041441588684,A,-2.3188668959695193,3.27529083784633,-1.96731253373813
73,1578250800,-0.04677382464390056,0.7957661119295263,-0.45809488949797283,A,-0.004690453983905024,-1.2821990091843516,0.19376361147325938
41,1578254400,0.4422005285905745,-0.2525603310775751,1.6101736363080208,A,0.765868863240075,0.3007240648203664,0.49807391502673654
67,1578258000,0.3187844265068119,0.6678573992382042,-2.9509391547273567,D,0.7416281834845974,-0.8772039905089553,1.0108297953576715
84,1578261600,,-1.6294501588399402,0.06434874315171789,B,,2.4478141316380544,1.5421142214661525
19,1578265200,0.45472389552343795,-0.2880937968006335,-0.08508612995240598,C,0.9380745644317671,0.3883472302908691,0.5905870580109972
88,1578268800,1.5009831124352813,-1.0353591092662013,-1.166359239948513,D,3.136833683896132,1.5386063783907504,-0.6347755373769258
6,1578272400,-0.42023868120225616,0.22874976898736096,-0.8356703003546629,D,-0.860555661874331,-0.2933749775782368,-0.3475921381433156
1,1578276000,-1.7589385818836811,1.3073549102330042,-0.5730065160280515,C,-3.5191857145372083,-2.132893649201272,0.5291634208168948
6,1578279600,,-0.2728208166902629,0.9201708873642016,B,,0.3554583547845744,-1.168340944561448
92,1578283200,1.1124921072802698,-0.9034923854226602,-0.3164240059777093,A,2.3693879926647043,1.1733545107625214,0.3370171479704912
48,1578286800,,-0.08966106308078052,0.13705300018101654,A,,0.04480897789483032,1.2798896970374163
82,1578290400,-0.318593001273194,0.6458104331140552,1.5489732398023242,C,-0.7175782910502377,-0.881659504773225,-1.1068539049863366
81,1578294000,,-1.4471207620820161,0.7496157850514388,B,,2.2856307625214685,2.1836607832844215
49,1578297600,0.21478177462286285,-0.1126468855559579,0.6494667667717605,A,0.39727865123465644,0.20727197148277804,-0.29636575517069613
47,1578301200,0.7689073586107564,,0.5060806608975631,B,1.6112166142860842,,1.0131934727276255
95,1578304800,1.0177664143751228,-0.27671537024195036,1.5782033938711615,A,2.0553613977084315,0.43697692283933315,1.4307062065848355
33,1578308400,1.8228746785212881,0.10546288782899797,0.37940434682986357,A,3.5485120551193328,-0.21153559594432672,0.012958245817584396
97,1578312000,-0.2578293038631412,0.6895706231113915,-0.4816167953259804,C,-0.6288719591335286,-1.0588267749695692,-1.003656283779406
5,1578315600,0.033865210155660866,-0.8143538339573334,-1.148320147380184,D,0.1816928302179064,1.0641734497132043,-0.8673972347659759
44,1578319200,,1.6630838417986051,-0.29795815467133,C,,-2.6585930033810015,-0.15576091299263062
1,1578322800,,-1.3957600410563955,0.042551937941208595,A,,2.2635786049329627,-0.5571110588645706
94,1578326400,-0.8699399231026945,-1.0474721712616333,0.11747238298760204,C,-1.5721831390960976,1.6379854719074785,-0.830481577364718
81,1578330000,0.4283735000786104,0.8021435472529761,-0.11233921268285896,B,0.8894800327164869,-1.011022283827781,0.5749063411028635
86,1578333600,-0.3468938968444818,-0.8314669214220617,-0.5958304307532443,D,-0.8619599668134866,1.2629779080008028,0.7827434224479589
95,1578337200,0.15597635807062907,-0.9207194904987479,0.6926824780246056,C,0.3456323484241063,1.3128716523068165,0.04705199764410606
77,1578340800,0.9730795946841809,-0.3898297650705578,-0.47566045864028517,D,1.9421380546790605,0.6084468878155891,-0.3099802058302678
39,1578344400,-0.9034060255514086,,0.7705045397618401,C,-1.6668504027088864,,-0.08395644543160463
60,1578348000,-1.4618659797118887,,0.4911512969673152,B,-2.9528469014067933,,1.2160772238679567
20,1578351600,-0.7714290184037557,0.11159671703950699,0.7301519543316957,C,-1.5978714186092187,-0.3617521103426663,1.6510604380735283
2,1578355200,-1.4003638742418796,-1.998687526179491,0.4493044172572432,B,-2.748116855548916,2.9911636771581414,-0.12056608618527453
63,1578358800,,,-1.1589038835740226,B,,,0.561768978238628
72,1578362400,-0.7083917239962604,0.38977536537894847,-0.32150961422480145,A,-1.354234555793102,-0.5731268447263876,-0.3921565797285127
50,1578366000,-0.2778990781457827,-0.8885408888364764,-0.26791324506091907,A,-0.5534594741202172,1.3990049556803619,-1.2366141498260084
84,1578369600,0.4562457733955915,-1.0053482234486906,0.5876150236828631,A,0.8000527000433836,1.5791894143918,0.8274207245345568
30,1578373200,0.17133362634643676,-0.8702595723271793,0.970453171527103,A,0.3666501164477131,1.3969812347777102,0.046004030571258035
72,1578376800,-1.3145395627570087,-0.9665212758049354,-1.2122720205948028,B,-2.6985478132879064,1.3937918393628927,-0.0672302375802998
39,1578380400,-0.8115164129493274,0.05393773921415639,-1.4174110488818707,D,-1.521732456328589,-0.10223375648042701,-0.11538511034798594
80,1578384000,-0.6796147302469169,,-0.4565252866937189,A,-1.39292115249574,,-0.6107905470027336
31,1578387600,0.4998076308597118,0.8354140623076617,0.8629900993281528,A,1.0170425615579117,-1.134835441210911,-2.0050310699769502
51,1578391200,-1.0531730478941173,0.11398064245835776,1.4528243840662871,D,-2.0981678081981823,-0.10738811490665343,1.4646163986873304
52,1578394800,0.8266713234955768,3.3569534982904687,-0.5010815294906256,C,1.777898487397285,-5.262303783571902,-2.170997076785367
41,1578398400,-0.31657990708627315,-0.06686322242116784,-1.4812569290960076,C,-0.6024409637152889,0.13408415567228105,-0.6000385699746574
46,1578402000,,0.24574415676677872,1.5965660666332888,D,,-0.2733786599458672,0.9058153910693477
98,1578405600,1.5493423397646533,1.213258727444972,0.4851505196302501,C,3.095522037022508,-1.9025302313861914,0.8455588009914609
68,1578409200,0.5850031681867965,-0.4171023326740404,0.8347914294682854,C,1.230004040434038,0.3808023663836424,0.11786219839808258
3,1578412800,-0.06216362274197151,,-0.3748727087973112,C,-0.19446536589290747,,1.9051552397199671
92,1578416400,-0.987016115950791,2.262048503477357,1.7293292794900086,B,-1.8602543271071423,-3.228141120824582,0.01213398446911255
3,1578420000,-0.9782520744540065,-0.9645842573154386,-1.8360227662385813,B,-1.764509121531133,1.4032836499729682,2.0890574632989605
75,1578423600,2.015005765259081,-3.0869949286145437,0.6419263708612591,A,3.9178234231272118,4.608216365434005,0.010052943702114556
68,1578427200,-0.7377117979661408,,-0.702376938937153,B,-1.5687534335531303,,-0.7687532394322759
90,1578430800,-0.6089059674308336,-1.3586550202075025,-0.9285931758940255,C,-1.2809887719155604,2.1376013229876105,0.030954696873288057
49,1578434400,-0.6452809250050957,0.30010674793821124,-2.236704956343745,A,-1.112808967848863,-0.5246899042525052,-0.5389950337425505
54,1578438000,,0.4066672891070142,1.0031015686537597,D,,-0.7443435329953279,-1.4223447998344125
26,1578441600,-1.1493371173681568,-0.26878841215889004,-0.36200485995494186,B,-2.3333652980092725,0.22244082082236988,1.1080385590577018
21,1578445200,0.025019465342860592,0.6227906564727975,0.41253712622061833,C,0.2251891238928238,-1.092327785875906,1.4025361252125337
28,1578448800,-0.5257597324116757,-0.30750421219841106,0.10812507256363989,D,-1.1166765908206704,0.5192229216334678,0.2759521135271491
6,1578452400,1.0600717446977141,-0.002658624470881975,-0.054521844960301775,B,1.9622481015920652,0.07235739329032914,1.1121652373955484
62,1578456000,1.3386638533932225,-1.3275472632290601,1.8095919676694017,C,2.6758019173899563,1.9381636763043044,-0.556881591847651
45,1578459600,,0.2814990647218603,0.1755027871466745,A,,-0.47625920210126516,-0.9594439282828903
48,1578463200,-1.2678449822641538,-1.1590611561611581,-0.09364713449550097,B,-2.4039613677021037,1.8452822657471932,-0.7222376518151219
23,1578466800,0.6024078959571832,0.8620995816745587,-0.18822004581017174,A,1.1396464380247069,-1.3064777610176874,-0.8017966699306215
27,1578470400,-0.29696432961746944,-0.6449517246657829,0.2138188778752477,D,-0.6120505203459975,1.0125073000780795,1.0118170415429228
18,1578474000,,1.0551043760354673,-0.3151247756462145,D,,-1.6424840508142826,-0.02733374833734628
76,1578477600,-0.5316156566226021,1.350716195936992,-0.3618807641431672,A,-1.143915252915593,-2.1572614189414807,-1.4559927900684404
29,1578481200,-0.11185906007473803,-0.14140713262866236,-1.4069158539467304,C,-0.16500055188345686,0.11187646097028513,-0.013693402467765067
21,1578484800,0.9325597257553154,0.20872656960246103,-1.1674553537165129,A,1.9330995951508778,-0.318344380948285,0.38030197073716204
13,1578488400,-0.004982052034163008,-1.0863954252613535,0.13700127115405394,C,0.006867342142142276,1.7609915503003404,-0.211882220773024
56,1578492000,-0.9285414361436766,,0.626420489189125,A,-1.944992747625807,,0.31692157379121605
2,1578495600,1.2462303910853656,0.590383482353218,0.2754737877139606,C,2.434394322387625,-0.8544430830941026,-0.660166292949364
17,1578499200,1.0364043361999493,-0.7256515116134085,-0.2734478958804781,D,1.9753292297547929,0.873397488335041,-0.2884004834717559
78,1578502800,-1.094211260988071,-0.07000331564444455,-0.03719537500460818,C,-2.093672107648645,0.18100204951886392,0.586607306631626
1,1578506400,-1.6191562315114552,-0.05724668054096886,-0.8406444941421657,B,-3.119958558433304,-0.0804860740841328,-1.9906198995925812
87,1578510000,2.537768774655515,,-0.7025391527110745,A,5.160163327845144,,0.5874382618539916
62,1578513600,-0.6356537676107655,0.9126197306356755,0.115477195501549,B,-1.3070122067403247,-1.4202316825462946,0.8991481544205071
73,1578517200,-0.21682568330165328,-0.15521657497162844,-0.5708172120129597,D,-0.5409591702196856,0.21495960860789276,0.9281402123605746
70,1578520800,0.5565323755375843,0.7415410634157441,-0.41257905011167134,D,1.2452507851199142,-0.9797404387580337,-0.6334563035365278
52,1578524400,0.3464198259227793,-0.46835080939395524,-0.35167530961019516,D,0.6543619183524673,0.7955776604371086,0.6899401312093146
52,1578528000,-0.49614406065182176,0.11946316270683209,-0.4258304279289425,C,-1.0092453129819525,-0.19664564271700935,-0.7047418448077624
39,1578531600,-0.16592784195218563,1.7763949276848598,-0.4789834720704177,D,-0.5944444287938607,-2.6376111046504738,1.1269626208649752
26,1578535200,-0.6720671111516939,2.497129563635635,-0.8363094361063255,A,-1.434279743097604,-3.618841056258701,2.0074366718921923
36,1578538800,-0.17973552438411028,-1.026577923770413,0.5935630713893633,A,-0.33778820729619513,1.526080322428661,1.661558756312979
21,1578542400,1.1028454086682995,-0.12529152790794496,-0.4882717855054809,C,2.0428427424326783,0.18649439292411918,-1.587780103138954
34,1578546000,-0.46968899392915037,1.1236426759067621,-0.9026403105618263,C,-0.7880808245712135,-1.7186373920075506,0.034920214141871526
47,1578549600,0.9290495245626488,-0.43389296711437675,-0.8913034039587663,D,1.9532157799786902,0.6708351406254005,-0.19963375699310834
77,1578553200,-0.13243365294624504,0.01580763515106918,0.18962179319781508,B,-0.3237215084109556,0.12697674014931826,0.21240307673566788
13,1578556800,0.18690599269133193,-2.377906454009633,1.0272488502100439,D,0.25697113378794684,3.5163899820081337,-1.299873441892522
85,1578560400,-1.1973952416738054,-0.0063317856596664815,0.007050418436535217,D,-2.4559225600667594,-0.0068533585195733136,1.0202707256030552
100,1578564000,-0.6681707200179762,1.1775831125873815,1.5537443861358493,C,-1.291835079789817,-1.6678152685138425,-0.12352213153513528
90,1578567600,-1.1437827752400704,0.5658224899471266,1.5215078582141648,C,-2.4324154705477747,-0.932884964494443,0.05227638841772273
51,1578571200,-0.15767041368047133,,-0.6324267663919789,C,-0.2814031386125426,,-0.13446216966191935
56,1578574800,-0.751703018368726,1.061481009171169,2.1458686855772493,B,-1.4626931223030712,-1.5936416565748672,0.012365698905442524
51,1578578400,0.8792482501289791,1.832721017746792,0.21411080177138844,C,1.7712702582700133,-2.6300432201550046,-0.8753283482797343
98,1578582000,-0.7239218626557739,-0.16706208781818746,-0.4087590095901882,C,-1.392133222539988,0.2849041858479615,0.6501063052925091
29,1578585600,1.3781992253232649,,-1.8528448946065863,C,2.862158641604273,,1.08749825660016
52,1578589200,-0.6263249886149197,0.651451440922566,-0.8083118756105926,C,-1.2717291370130874,-0.9925989002484945,-0.3158189438220635
23,1578592800,-0.5540003034665828,,0.42660680629940495,A,-1.0499780452936827,,-0.5554735467515791
100,1578596400,0.11888773780010502,-0.3254584793518847,0.11440683551468,A,0.1527315992433239,0.5818960052105622,-1.2295872899512341
81,1578600000,-0.19558925352571832,-1.5500915611734676,0.6843636206423601,C,-0.515250521108382,2.1716106863038838,-0.325703886477826
70,1578603600,0.02569837745448889,-0.38478423840380455,-1.0741653301903453,C,0.20013315911050053,0.7117423330839419,0.32671022046607373
25,1578607200,-0.1035208075917794,-1.576244906472813,-1.3983077955757124,C,-0.15204624217054025,2.2346010951961226,0.9682258972744082
97,1578610800,-0.018358276031866683,0.010964200507942355,0.11595551689476297,D,-0.0001698226231832342,0.037810334905977294,-1.8965836555621969
13,1578614400,-0.290544139011189,-1.5670125277088616,0.8020587540556771,C,-0.6045551186611041,2.388998604012485,1.2256219380417688
55,1578618000,-0.6519096039570252,2.4315394599644655,1.7208807990022588,C,-1.3679337246049075,-3.627317315047163,1.5658238838963223
42,1578621600,1.8512589313907886,0.7206863212393257,2.2770229089764613,A,3.9160290277100036,-0.9726622109594376,0.7362809731116917
63,1578625200,-2.5275060854700966,-2.08350696783086,0.23802334915004,D,-5.156884792499323,3.0144348797851936,-0.7579208478462026
20,1578628800,1.070760774469493,-0.5879750155443196,-0.3199500523491542,C,2.127580718127921,0.9401305085720341,0.4187907432002346
91,1578632400,0.5217602379674713,-0.81135293463396,0.8602335686298453,D,0.8175396327280158,1.4908061704122624,-0.0031049096232727206
3,1578636000,-0.7956730528324535,-1.4820063145096818,0.7840387467776444,C,-1.5066911880791014,2.0180809203309593,-0.20439018400716505
40,1578639600,0.5792343438972679,-1.2593319921436907,-0.7520257550504257,D,1.1374750671998437,1.768541549583903,0.7858109691364998
89,1578643200,-0.9679960123586114,0.16618074893439996,-0.3968648079799573,A,-1.934708143397082,-0.24258015966441018,-0.4336250534053548
54,1578646800,-1.3780031643832633,1.4749160737144265,0.1556604380899517,A,-2.682769699516976,-2.163646858941039,-0.20052201877038364
34,1578650400,-0.6192095909244895,-0.18700874760525338,-0.4970001270165421,B,-1.3324514243875112,0.25642123145629564,-0.8694477293902522
